name,,count
Thailand,35760,12304091
Thailand,50656,12304091
Thailand,53399,12304091
Thailand,13738,12304091
Thailand,15469,12304091
Thailand,21309,12304091
Thailand,20046,12304091
Thailand,117927,12304091
Thailand,33521,12304091
Thailand,63498,12304091
Thailand,35065,12304091
Thailand,21643,12304091
Thailand,49741,12304091
Thailand,21590,12304091
Thailand,55102,12304091
Thailand,51584,12304091
Thailand,39328,12304091
Thailand,96815.5,12304091
Thailand,70760.5,12304091
Thailand,26037.5,12304091
Thailand,103728.5,12304091
Thailand,120849,12304091
Thailand,97941.5,12304091
Thailand,180110,12304091
Thailand,53576.5,12304091
Thailand,20088,12304091
Thailand,28254.5,12304091
Thailand,133722,12304091
Thailand,10276,12304091
Thailand,67471.5,12304091
Thailand,63699,12304091
Thailand,45172,12304091
Thailand,28647.5,12304091
Thailand,19233,12304091
Thailand,42130.5,12304091
Thailand,56178.5,12304091
Thailand,113788.5,12304091
Thailand,154412,12304091
Thailand,70769,12304091
Thailand,258550,12304091
Thailand,68549,12304091
Thailand,33963,12304091
Thailand,99722,12304091
Thailand,388920,12304091
Thailand,42856,12304091
Thailand,94204.5,12304091
Thailand,221340.5,12304091
Thailand,94950.5,12304091
Thailand,21354,12304091
Thailand,37035,12304091
Thailand,47292,12304091
Thailand,55191,12304091
Thailand,17550.5,12304091
Thailand,54604.5,12304091
Thailand,29908,12304091
Thailand,84057,12304091
Thailand,67755.5,12304091
Thailand,239192,12304091
Thailand,44986,12304091
Thailand,57941.5,12304091
Thailand,199317.5,12304091
Thailand,108595.5,12304091
Thailand,176585.5,12304091
Thailand,48616,12304091
Thailand,254825,12304091
Thailand,111915,12304091
Thailand,198213,12304091
Thailand,142414,12304091
Thailand,299081.5,12304091
Thailand,271882.5,12304091
Thailand,5904238,12304091
The Bahamas,25383,219836
The Bahamas,194453,219836
The Gambia,3584,219293
The Gambia,14380,219293
The Gambia,2751,219293
The Gambia,18672,219293
The Gambia,4646.5,219293
The Gambia,136418,219293
The Gambia,38841.5,219293
Togo,61845,1496645
Togo,21054,1496645
Togo,98226.5,1496645
Togo,99725.5,1496645
Togo,40187,1496645
Togo,74757,1496645
Togo,1100850,1496645
Tonga,5855.5,38994.5
Tonga,33139,38994.5
Trinidad and Tobago,166039,338021.5
Trinidad and Tobago,171982.5,338021.5
Tunisia,61705,3740160.5
Tunisia,19875,3740160.5
Tunisia,62577,3740160.5
Tunisia,97687,3740160.5
Tunisia,51408,3740160.5
Tunisia,76243,3740160.5
Tunisia,42098,3740160.5
